# 6in_(24.0,6.4)_0.txt
# UUID: 150c69b4-41a6-4fac-a13d-00472cef7bf0
# Label: NO LABEL
0, -3791, 505
0, -3667, 505
0, -3542, 505
0, -3418, 504
0, -3293, 504
0, -3169, 504
0, -3045, 505
0, -2916, 505
0, -2792, 504
0, -2668, 505
0, -2543, 505
0, -2419, 505
0, -2294, 505
0, -2170, 506
0, -2046, 505
0, -1915, 506
0, -1791, 505
0, -1666, 505
0, -1542, 505
0, -1417, 504
0, -1293, 504
0, -1169, 503
0, -1044, 505
0, -916, 505
0, -792, 505
0, -667, 504
0, -543, 504
0, -418, 508
0, -294, 496
0, -170, 511
0, -45, 520
0, 84, 475
0, 208, 487
0, 333, 520
0, 457, 567
0, 582, 523
0, 706, 457
0, 831, 448
0, 955, 468
0, 1083, 476
0, 1208, 495
0, 1333, 530
0, 1457, 552
0, 1582, 551
0, 1706, 546
0, 1831, 564
0, 1955, 592
0, 2083, 608
0, 2208, 567
0, 2333, 489
0, 2457, 420
0, 2582, 380
0, 2706, 371
0, 2831, 357
0, 2955, 379
0, 3083, 414
0, 3208, 428
0, 3332, 427
0, 3457, 450
0, 3581, 508
0, 3706, 569
0, 3830, 593
0, 3955, 572
0, 4083, 527
0, 4208, 503
0, 4332, 506
0, 4457, 538
0, 4581, 569
0, 4706, 594
0, 4830, 605
0, 4955, 588
0, 5083, 551
0, 5208, 505
0, 5332, 486
0, 5457, 510
0, 5581, 557
0, 5706, 569
0, 5830, 533
0, 5955, 494
0, 6083, 487
0, 6208, 504
0, 6332, 519
0, 6457, 535
0, 6581, 560
0, 6706, 561
0, 6830, 533
0, 6955, 519
0, 7083, 544
0, 7207, 575
0, 7332, 570
0, 7457, 554
0, 7581, 556
0, 7706, 567
0, 7830, 576
0, 7955, 565
0, 8083, 530
0, 8207, 498
0, 8332, 483
0, 8456, 486
0, 8581, 493
0, 8705, 494
0, 8830, 490
0, 8954, 480
0, 9083, 484
0, 9207, 515
0, 9332, 540
0, 9456, 537
0, 9581, 522
0, 9705, 509
0, 9830, 496
0, 9954, 476
0, 10083, 471
0, 10207, 487
0, 10332, 505
0, 10456, 509
0, 10581, 491
0, 10705, 467
0, 10830, 455
0, 10954, 462
0, 11083, 470
0, 11207, 466
0, 11332, 453
0, 11456, 448
