# UUID: 1492874b-b09d-4d15-8c0e-d817cd01a551
# Label: p
0, -3743, 482
0, -3619, 482
0, -3495, 483
0, -3371, 482
0, -3245, 483
0, -3121, 482
0, -2996, 472
0, -2872, 481
0, -2748, 484
0, -2624, 483
0, -2499, 481
0, -2375, 480
0, -2250, 484
0, -2126, 480
0, -2001, 482
0, -1877, 481
0, -1754, 481
0, -1630, 484
0, -1505, 482
0, -1381, 482
0, -1250, 483
0, -1126, 482
0, -1002, 481
0, -878, 481
0, -752, 482
0, -627, 482
0, -503, 483
0, -379, 482
0, -248, 463
0, -124, 565
0, 0, 724
0, 125, 777
0, 249, 653
0, 374, 412
0, 498, 241
0, 622, 196
0, 750, 186
0, 875, 210
0, 999, 235
0, 1123, 269
0, 1249, 325
0, 1373, 385
0, 1498, 425
0, 1622, 404
0, 1753, 335
0, 1877, 317
0, 2001, 336
0, 2126, 377
0, 2250, 414
0, 2374, 443
0, 2499, 442
0, 2623, 409
0, 2754, 348
0, 2878, 293
0, 3002, 259
0, 3127, 256
0, 3251, 270
0, 3375, 277
0, 3500, 282
0, 3624, 287
0, 3755, 292
0, 3880, 305
0, 4004, 304
0, 4128, 303
0, 4253, 305
0, 4377, 312
0, 4501, 328
0, 4625, 363
0, 4756, 399
0, 4880, 421
0, 5005, 445
0, 5129, 470
0, 5253, 502
0, 5378, 541
0, 5502, 563
0, 5626, 556
0, 5757, 533
0, 5881, 510
0, 6006, 481
0, 6130, 481
0, 6254, 488
0, 6379, 504
0, 6503, 503
0, 6627, 496
0, 6758, 498
0, 6882, 515
0, 7007, 531
0, 7131, 519
0, 7255, 497
0, 7379, 482
0, 7504, 481
0, 7628, 503
0, 7759, 542
0, 7883, 577
0, 8007, 610
0, 8132, 587
0, 8256, 537
0, 8380, 491
0, 8505, 458
0, 8629, 443
0, 8760, 457
0, 8884, 488
0, 9008, 505
0, 9133, 493
0, 9257, 479
0, 9381, 489
0, 9505, 515
0, 9630, 520
0, 9760, 497
0, 9885, 470
0, 10009, 470
0, 10133, 495
0, 10259, 520
0, 10383, 534
0, 10508, 532
0, 10632, 521
0, 10760, 517
0, 10884, 521
0, 11008, 531
0, 11133, 538
0, 11258, 540
0, 11383, 535
0, 11507, 525
0, 11631, 507
0, 11762, 483
0, 11886, 466
0, 12011, 475
0, 12135, 500
0, 12259, 515
0, 12383, 507
0, 12508, 494
0, 12632, 482
0, 12763, 475
0, 12887, 476
0, 13011, 488
0, 13136, 502
0, 13260, 509
0, 13384, 505
0, 13509, 490
0, 13633, 472
0, 13764, 451
0, 13888, 450
0, 14012, 466
0, 14137, 499
0, 14261, 528
0, 14385, 538
0, 14509, 524
0, 14634, 500
0, 14765, 482
0, 14889, 482
0, 15013, 492
0, 15137, 497
0, 15262, 493
0, 15386, 486
0, 15510, 490
0, 15635, 498
0, 15765, 502
0, 15890, 498
0, 16014, 485
0, 16138, 468
0, 16262, 460
0, 16387, 462
0, 16511, 478
0, 16635, 497
0, 16766, 512
0, 16890, 512
0, 17015, 502
0, 17139, 487
0, 17263, 481
0, 17388, 490
0, 17512, 502
0, 17636, 508
0, 17767, 504
0, 17891, 501
0, 18015, 498
0, 18140, 497
0, 18264, 500
0, 18388, 508
0, 18513, 513
0, 18637, 511
0, 18768, 505
0, 18892, 502
0, 19016, 503
0, 19141, 505
0, 19265, 506
0, 19389, 509
0, 19513, 507
0, 19638, 498
0, 19769, 487
0, 19894, 480
0, 20018, 487
0, 20142, 494
0, 20266, 497
0, 20391, 496
0, 20515, 499
0, 20639, 498
0, 20770, 502
0, 20894, 503
0, 21019, 509
0, 21143, 515
0, 21267, 514
0, 21391, 503
0, 21516, 483
0, 21640, 464
0, 21771, 450
0, 21895, 450
0, 22019, 455
0, 22144, 465
0, 22269, 472
0, 22394, 478
0, 22518, 483
0, 22642, 480
0, 22770, 475
0, 22895, 472
0, 23019, 469
0, 23143, 469
0, 23267, 467
0, 23392, 461
0, 23516, 453
0, 23640, 446
0, 23771, 442
0, 23895, 444
0, 24020, 449
0, 24144, 455
0, 24270, 458
0, 24394, 466
0, 24518, 475
0, 24642, 485
0, 24773, 488
0, 24897, 485
0, 25022, 478
0, 25146, 470
0, 25272, 462
0, 25396, 458
0, 25520, 457
0, 25644, 459
0, 25773, 464
0, 25897, 466
0, 26021, 465
0, 26145, 467
0, 26271, 474
0, 26395, 487
0, 26520, 502
0, 26644, 514
0, 26775, 520
0, 26899, 521
0, 27023, 520
0, 27148, 520
0, 27273, 522
0, 27398, 527
0, 27522, 533
0, 27646, 538
0, 27774, 543
0, 27899, 545
0, 28023, 540
0, 28147, 536
0, 28273, 531
0, 28397, 528
0, 28521, 524
0, 28646, 520
0, 28777, 514
0, 28901, 508
0, 29025, 508
0, 29149, 510
0, 29276, 515
0, 29400, 519
0, 29524, 524
0, 29648, 523
0, 29777, 522
0, 29901, 520
0, 30025, 525
0, 30149, 524
0, 30276, 528
0, 30400, 524
0, 30524, 520
0, 30648, 514
0, 30779, 501
0, 30903, 493
0, 31028, 486
0, 31152, 483
0, 31276, 479
0, 31400, 474
0, 31524, 469
0, 31649, 461
0, 31779, 453
0, 31904, 450
0, 32028, 447
0, 32152, 448
0, 32278, 445
0, 32403, 446
0, 32527, 449
0, 32651, 453
0, 32779, 456
0, 32904, 457
0, 33028, 456
0, 33152, 452
0, 33278, 448
0, 33403, 444
0, 33527, 442
0, 33651, 442
1, -3702, 474
1, -3578, 480
1, -3453, 481
1, -3329, 479
1, -3203, 480
1, -3079, 481
1, -2955, 480
1, -2831, 481
1, -2707, 481
1, -2582, 481
1, -2458, 481
1, -2334, 480
1, -2209, 480
1, -2084, 480
1, -1960, 480
1, -1836, 480
1, -1712, 481
1, -1588, 480
1, -1464, 480
1, -1340, 478
1, -1209, 480
1, -1085, 480
1, -960, 480
1, -836, 481
1, -710, 480
1, -586, 480
1, -462, 480
1, -337, 480
1, -207, 480
1, -83, 480
1, 42, 480
1, 166, 480
1, 291, 481
1, 415, 480
1, 539, 480
1, 664, 480
1, 792, 481
1, 916, 482
1, 1040, 480
1, 1165, 479
1, 1290, 482
1, 1415, 477
1, 1539, 483
1, 1663, 478
1, 1794, 480
1, 1919, 487
1, 2043, 473
1, 2167, 476
1, 2292, 483
1, 2416, 485
1, 2540, 484
1, 2664, 472
1, 2795, 471
1, 2919, 478
1, 3044, 481
1, 3168, 496
1, 3292, 512
1, 3417, 513
1, 3541, 482
1, 3665, 441
1, 3797, 419
1, 3921, 434
1, 4045, 470
1, 4170, 500
1, 4294, 517
1, 4418, 519
1, 4543, 530
1, 4667, 548
1, 4798, 552
1, 4922, 543
1, 5046, 525
1, 5170, 494
1, 5295, 462
1, 5419, 416
1, 5543, 376
1, 5668, 359
1, 5799, 361
1, 5923, 384
1, 6047, 423
1, 6171, 471
1, 6296, 502
1, 6420, 488
1, 6544, 445
1, 6669, 421
1, 6799, 438
1, 6924, 484
1, 7048, 520
1, 7172, 525
1, 7297, 524
1, 7421, 522
1, 7545, 532
1, 7669, 551
1, 7800, 555
1, 7924, 532
1, 8049, 493
1, 8173, 459
1, 8297, 448
1, 8422, 451
1, 8546, 465
1, 8670, 475
1, 8801, 470
1, 8925, 467
1, 9050, 463
1, 9174, 466
1, 9298, 475
1, 9423, 477
1, 9547, 476
1, 9671, 468
1, 9802, 453
1, 9926, 449
1, 10050, 455
1, 10175, 461
1, 10300, 472
1, 10425, 478
1, 10549, 480
1, 10673, 475
1, 10801, 468
1, 10926, 466
1, 11050, 466
1, 11174, 473
