# UUID: 2e53a574-a07c-460f-8edf-1d5fa68140c1
# Label: p
0, -3746, 512
0, -3622, 511
0, -3498, 510
0, -3374, 506
0, -3249, 512
0, -3125, 511
0, -3001, 512
0, -2877, 511
0, -2746, 511
0, -2622, 511
0, -2497, 512
0, -2373, 511
0, -2249, 511
0, -2125, 510
0, -2001, 510
0, -1876, 510
0, -1746, 511
0, -1621, 510
0, -1497, 511
0, -1373, 512
0, -1249, 510
0, -1125, 511
0, -1000, 511
0, -876, 512
0, -745, 509
0, -621, 510
0, -497, 514
0, -373, 539
0, -248, 499
0, -124, 413
0, 0, 389
0, 125, 500
0, 256, 608
0, 381, 664
0, 505, 671
0, 629, 673
0, 753, 627
0, 878, 589
0, 1002, 563
0, 1126, 541
0, 1254, 507
0, 1379, 486
0, 1503, 504
0, 1627, 538
0, 1751, 556
0, 1876, 552
0, 2000, 525
0, 2124, 500
0, 2255, 476
0, 2380, 470
0, 2504, 475
0, 2628, 487
0, 2752, 520
0, 2877, 532
0, 3001, 538
0, 3125, 528
0, 3256, 526
0, 3380, 521
0, 3505, 510
0, 3629, 488
0, 3753, 479
0, 3877, 474
0, 4002, 469
0, 4126, 463
0, 4254, 445
0, 4378, 421
0, 4503, 403
0, 4627, 392
0, 4751, 390
0, 4876, 388
0, 5000, 383
0, 5124, 368
0, 5255, 365
0, 5379, 367
0, 5504, 382
0, 5628, 407
0, 5752, 428
0, 5876, 445
0, 6001, 456
0, 6125, 468
0, 6256, 482
0, 6380, 504
0, 6504, 525
0, 6629, 531
0, 6753, 513
0, 6877, 499
0, 7001, 497
0, 7126, 504
0, 7257, 499
0, 7381, 491
0, 7505, 491
0, 7630, 500
0, 7754, 510
0, 7878, 505
0, 8002, 488
0, 8127, 478
0, 8258, 485
0, 8382, 505
0, 8506, 513
0, 8630, 502
0, 8755, 482
0, 8879, 482
0, 9003, 499
0, 9128, 510
0, 9256, 514
0, 9380, 523
0, 9504, 539
0, 9629, 546
0, 9753, 533
0, 9877, 511
0, 10001, 494
0, 10126, 497
0, 10256, 502
0, 10381, 498
0, 10505, 477
0, 10629, 459
0, 10754, 450
0, 10878, 447
0, 11002, 462
0, 11126, 480
0, 11257, 495
0, 11382, 500
0, 11506, 512
0, 11630, 533
0, 11754, 548
0, 11879, 546
0, 12003, 529
0, 12127, 512
0, 12258, 500
0, 12382, 499
0, 12507, 511
0, 12631, 529
0, 12755, 531
0, 12879, 551
0, 13004, 544
0, 13128, 535
0, 13259, 530
0, 13383, 529
0, 13507, 530
0, 13632, 534
0, 13756, 540
0, 13880, 537
0, 14004, 526
0, 14129, 511
0, 14257, 501
0, 14381, 503
0, 14505, 508
0, 14630, 496
0, 14754, 499
0, 14878, 502
0, 15003, 510
0, 15127, 518
0, 15258, 532
0, 15382, 545
0, 15506, 554
0, 15630, 551
0, 15755, 540
0, 15879, 528
0, 16003, 518
0, 16128, 518
0, 16259, 515
0, 16383, 513
0, 16508, 508
0, 16632, 500
0, 16756, 498
0, 16881, 496
0, 17005, 501
0, 17129, 505
0, 17260, 510
0, 17384, 508
0, 17508, 499
0, 17633, 488
0, 17757, 482
0, 17881, 480
0, 18006, 470
0, 18130, 469
0, 18258, 471
0, 18382, 474
0, 18507, 476
0, 18631, 477
0, 18755, 476
0, 18879, 471
0, 19004, 478
0, 19128, 486
0, 19259, 493
0, 19383, 501
0, 19507, 505
0, 19632, 515
0, 19756, 518
0, 19880, 515
0, 20005, 518
0, 20129, 519
0, 20260, 517
0, 20384, 511
0, 20508, 504
0, 20633, 496
0, 20757, 491
0, 20881, 492
0, 21005, 495
0, 21130, 497
0, 21261, 495
0, 21385, 491
0, 21509, 495
0, 21633, 504
0, 21759, 512
0, 21883, 518
0, 22008, 511
0, 22132, 521
0, 22260, 520
0, 22384, 522
0, 22509, 533
0, 22633, 545
0, 22757, 555
0, 22881, 561
0, 23006, 562
0, 23130, 558
0, 23261, 555
0, 23385, 551
0, 23509, 547
0, 23634, 549
0, 23760, 551
0, 23884, 553
0, 24008, 557
0, 24133, 549
0, 24261, 545
0, 24385, 541
0, 24509, 541
0, 24634, 543
0, 24760, 546
0, 24884, 548
0, 25008, 550
0, 25133, 550
0, 25261, 549
0, 25385, 547
0, 25509, 545
0, 25634, 541
0, 25760, 537
0, 25884, 536
0, 26008, 513
0, 26133, 526
0, 26261, 522
0, 26385, 516
0, 26509, 509
0, 26634, 501
0, 26760, 495
0, 26884, 489
0, 27008, 486
0, 27133, 483
0, 27261, 479
0, 27385, 477
0, 27509, 479
0, 27634, 476
0, 27760, 475
0, 27884, 475
0, 28008, 480
0, 28133, 488
0, 28261, 496
0, 28385, 504
0, 28509, 510
0, 28634, 515
0, 28760, 520
0, 28884, 524
0, 29008, 528
0, 29133, 532
0, 29261, 531
0, 29385, 529
0, 29509, 525
0, 29634, 521
0, 29760, 519
0, 29884, 516
0, 30009, 515
0, 30133, 511
0, 30261, 508
0, 30385, 508
0, 30509, 508
0, 30634, 509
0, 30760, 508
0, 30884, 507
0, 31009, 508
0, 31133, 511
0, 31261, 514
0, 31385, 520
0, 31510, 517
0, 31634, 528
0, 31757, 529
0, 31882, 529
0, 32006, 526
0, 32130, 526
0, 32262, 526
0, 32386, 525
0, 32510, 526
0, 32635, 527
0, 32761, 528
0, 32885, 525
0, 33009, 522
0, 33134, 519
0, 33262, 515
0, 33386, 513
0, 33510, 515
0, 33635, 520
1, -3705, 512
1, -3581, 512
1, -3456, 512
1, -3332, 512
1, -3208, 511
1, -3084, 512
1, -2959, 511
1, -2829, 528
1, -2705, 512
1, -2580, 511
1, -2456, 511
1, -2332, 513
1, -2208, 511
1, -2083, 512
1, -1959, 512
1, -1828, 529
1, -1704, 514
1, -1580, 513
1, -1456, 514
1, -1332, 512
1, -1207, 511
1, -1083, 512
1, -959, 511
1, -828, 510
1, -704, 511
1, -580, 511
1, -456, 512
1, -331, 512
1, -207, 512
1, -83, 512
1, 42, 511
1, 173, 511
1, 298, 514
1, 422, 528
1, 546, 512
1, 670, 513
1, 795, 512
1, 919, 509
1, 1043, 520
1, 1171, 504
1, 1296, 503
1, 1420, 529
1, 1544, 523
1, 1669, 499
1, 1793, 472
1, 1917, 515
1, 2041, 549
1, 2172, 555
1, 2297, 513
1, 2421, 459
1, 2545, 463
1, 2670, 492
1, 2794, 524
1, 2918, 529
1, 3042, 547
1, 3173, 541
1, 3297, 507
1, 3422, 501
1, 3546, 490
1, 3670, 499
1, 3795, 516
1, 3919, 531
1, 4043, 527
1, 4171, 522
1, 4296, 511
1, 4420, 477
1, 4544, 456
1, 4668, 479
1, 4793, 522
1, 4917, 537
1, 5041, 516
1, 5172, 492
1, 5296, 499
1, 5421, 536
1, 5545, 567
1, 5669, 562
1, 5794, 540
1, 5918, 522
1, 6042, 512
1, 6173, 520
1, 6297, 535
1, 6422, 541
1, 6546, 540
1, 6670, 549
1, 6794, 553
1, 6919, 535
1, 7043, 504
1, 7174, 455
1, 7298, 475
1, 7422, 493
1, 7547, 501
1, 7671, 491
1, 7795, 475
1, 7920, 477
1, 8044, 498
1, 8175, 514
1, 8299, 507
1, 8423, 488
1, 8548, 466
1, 8672, 452
1, 8796, 442
1, 8920, 440
1, 9045, 441
1, 9173, 447
1, 9297, 464
1, 9421, 470
1, 9546, 457
1, 9670, 435
1, 9794, 430
1, 9919, 456
1, 10043, 486
1, 10174, 501
1, 10298, 507
1, 10422, 518
1, 10546, 549
1, 10671, 579
1, 10795, 593
1, 10919, 588
1, 11044, 576
1, 11174, 557
1, 11299, 540
1, 11423, 532
1, 11547, 525
1, 11671, 523
1, 11796, 519
1, 11920, 527
1, 12044, 538
1, 12175, 543
1, 12299, 533
1, 12424, 520
1, 12548, 528
1, 12672, 552
1, 12797, 572
1, 12921, 572
1, 13045, 559
1, 13176, 543
1, 13300, 527
1, 13424, 502
1, 13549, 498
1, 13673, 512
1, 13797, 527
1, 13922, 528
1, 14046, 518
1, 14174, 496
1, 14298, 484
1, 14423, 490
1, 14547, 513
1, 14671, 540
1, 14795, 551
1, 14920, 541
