# UUID: d49ed0a8-3c63-4612-80fa-ff0fa48d5ac2
# Label: p
0, -3736, 478
0, -3611, 479
0, -3487, 478
0, -3356, 477
0, -3232, 478
0, -3108, 477
0, -2984, 479
0, -2860, 478
0, -2736, 478
0, -2612, 481
0, -2487, 478
0, -2362, 478
0, -2238, 478
0, -2114, 480
0, -1989, 478
0, -1865, 478
0, -1741, 478
0, -1617, 478
0, -1493, 479
0, -1367, 477
0, -1243, 477
0, -1119, 478
0, -994, 478
0, -870, 479
0, -746, 477
0, -622, 482
0, -497, 465
0, -373, 493
0, -249, 510
0, -125, 467
0, 0, 390
0, 124, 414
0, 249, 533
0, 373, 617
0, 497, 609
0, 621, 542
0, 746, 484
0, 870, 429
0, 994, 390
0, 1119, 368
0, 1243, 325
0, 1367, 267
0, 1491, 262
0, 1617, 345
0, 1742, 480
0, 1866, 589
0, 1990, 649
0, 2115, 659
0, 2239, 619
0, 2363, 570
0, 2487, 495
0, 2613, 441
0, 2738, 423
0, 2862, 450
0, 2986, 486
0, 3110, 494
0, 3234, 484
0, 3358, 470
0, 3483, 481
0, 3608, 517
0, 3733, 543
0, 3857, 530
0, 3983, 535
0, 4107, 568
0, 4232, 585
0, 4356, 560
0, 4480, 510
0, 4611, 489
0, 4735, 501
0, 4860, 523
0, 4986, 549
0, 5110, 556
0, 5234, 538
0, 5359, 526
0, 5483, 520
0, 5611, 526
0, 5735, 535
0, 5860, 535
0, 5986, 527
0, 6110, 525
0, 6234, 538
0, 6359, 556
0, 6483, 543
0, 6611, 489
0, 6735, 434
0, 6860, 410
0, 6986, 422
0, 7110, 433
0, 7234, 444
0, 7359, 453
0, 7483, 466
0, 7614, 467
0, 7738, 460
0, 7862, 447
0, 7986, 429
0, 8110, 417
0, 8234, 416
0, 8359, 428
0, 8483, 445
0, 8614, 449
0, 8738, 440
0, 8862, 423
0, 8986, 412
0, 9110, 422
0, 9235, 437
0, 9359, 441
0, 9483, 440
0, 9614, 439
0, 9738, 429
0, 9862, 403
0, 9986, 389
0, 10110, 410
0, 10235, 447
0, 10359, 472
0, 10483, 475
0, 10609, 463
0, 10733, 455
0, 10857, 456
0, 10982, 472
0, 11106, 494
0, 11230, 493
0, 11354, 469
0, 11479, 438
0, 11604, 422
0, 11729, 435
0, 11853, 465
0, 11979, 483
0, 12103, 482
0, 12228, 470
0, 12352, 465
0, 12476, 465
0, 12602, 467
0, 12726, 454
0, 12850, 457
0, 12976, 454
0, 13101, 453
0, 13225, 460
0, 13349, 471
0, 13474, 488
0, 13598, 500
0, 13722, 495
0, 13846, 482
0, 13972, 471
0, 14096, 465
0, 14221, 463
0, 14345, 467
0, 14469, 478
0, 14595, 495
0, 14719, 512
0, 14843, 524
0, 14969, 524
0, 15093, 505
0, 15218, 472
0, 15342, 438
0, 15466, 424
0, 15590, 430
0, 15715, 454
0, 15839, 478
0, 15963, 490
0, 16088, 490
0, 16212, 482
0, 16336, 471
0, 16460, 456
0, 16584, 441
0, 16708, 435
0, 16832, 438
0, 16958, 449
0, 17082, 471
0, 17207, 492
0, 17331, 507
0, 17455, 502
0, 17581, 491
0, 17705, 474
0, 17829, 466
0, 17953, 465
0, 18078, 466
0, 18202, 460
0, 18326, 453
0, 18451, 450
0, 18582, 457
0, 18706, 458
0, 18831, 477
0, 18955, 487
0, 19079, 492
0, 19204, 493
0, 19328, 489
0, 19452, 484
0, 19583, 481
0, 19707, 481
0, 19831, 485
0, 19956, 488
0, 20080, 490
0, 20204, 490
0, 20329, 491
0, 20453, 493
0, 20584, 499
0, 20708, 497
0, 20832, 491
0, 20958, 484
0, 21082, 480
0, 21207, 479
0, 21331, 476
0, 21455, 477
0, 21583, 479
0, 21707, 484
0, 21832, 488
0, 21957, 487
0, 22082, 481
0, 22206, 472
0, 22330, 462
0, 22455, 452
0, 22585, 440
0, 22710, 443
0, 22834, 447
0, 22958, 452
0, 23082, 453
0, 23207, 454
0, 23331, 455
0, 23455, 459
0, 23586, 464
0, 23710, 468
0, 23835, 470
0, 23959, 472
0, 24083, 472
0, 24208, 471
0, 24332, 468
0, 24456, 468
0, 24587, 476
0, 24711, 475
0, 24835, 479
0, 24960, 479
0, 25084, 478
0, 25208, 483
0, 25333, 489
0, 25457, 500
0, 25588, 508
0, 25712, 509
0, 25836, 505
0, 25961, 502
0, 26085, 500
0, 26209, 496
0, 26333, 490
0, 26458, 485
0, 26588, 486
0, 26713, 492
0, 26837, 497
0, 26961, 502
0, 27086, 507
0, 27210, 509
0, 27334, 514
0, 27459, 518
0, 27589, 522
0, 27714, 522
0, 27838, 515
0, 27962, 507
0, 28087, 500
0, 28211, 495
